#Genetic Marker	Linkage Group	Position
K472_3	GmRFLP-GA1996a_A2	162.80
mO103_1	GmRFLP-GA1996a_A2	178.00
A085_1	GmRFLP-GA1996a_A2	5.00
cr415_1	GmRFLP-GA1996a_A2	58.70
L176_1	GmRFLP-GA1996a_A2	7.60
A111_1	GmRFLP-GA1996a_A2	77.60
A111_2	GmRFLP-GA1996a_A2	77.60
gc065_1	GmRFLP-GA1996a_A2	91.70
BLT003_1	GmRFLP-GA1996a_A2	96.70
cr326_2	GmRFLP-GA1996a_B1.1	0.00
cr207_1	GmRFLP-GA1996a_B1.1	28.00
BLT043_1	GmRFLP-GA1996a_B1.2	0.00
cr122_1	GmRFLP-GA1996a_B1.2	26.20
A378_2	GmRFLP-GA1996a_B1.2	60.00
B031_1	GmRFLP-GA1996a_B1.2	61.50
L001_1	GmRFLP-GA1996a_B1.2	65.30
A847_1	GmRFLP-GA1996a_B1.2	77.30
A463_1	GmRFLP-GA1996a_C1.1	0.00
A059_1	GmRFLP-GA1996a_C1.1	10.80
K300_1	GmRFLP-GA1996a_C1.1	12.70
cr205_1	GmRFLP-GA1996a_C1.1	21.70
A063_1	GmRFLP-GA1996a_C1.2	0.00
A338_2	GmRFLP-GA1996a_C1.2	105.90
cr237_1	GmRFLP-GA1996a_C1.2	37.80
gc197_1	GmRFLP-GA1996a_C1.2	70.70
EV3_1	GmRFLP-GA1996a_C1.2	76.20
A122_1	GmRFLP-GA1996a_C2.1	0.00
cr201_1	GmRFLP-GA1996a_C2.1	12.20
cr237_2	GmRFLP-GA1996a_C2.2	0.00
A703_3	GmRFLP-GA1996a_C2.2	104.60
K455_1	GmRFLP-GA1996a_C2.2	108.20
A063_2	GmRFLP-GA1996a_C2.2	16.70
A635_1	GmRFLP-GA1996a_C2.2	27.20
L148_1	GmRFLP-GA1996a_C2.2	29.10
R045_2	GmRFLP-GA1996a_C2.2	60.30
L161_1	GmRFLP-GA1996a_D1	0.00
A135_2	GmRFLP-GA1996a_D1	23.60
A517_1	GmRFLP-GA1996a_E	0.00
A069_2	GmRFLP-GA1996a_E	15.80
cr167_1	GmRFLP-GA1996a_E	2.10
cr189_1	GmRFLP-GA1996a_E	21.10
A963_1	GmRFLP-GA1996a_E	37.50
K014_2	GmRFLP-GA1996a_F.1	0.00
cr409_1	GmRFLP-GA1996a_F.1	4.10
W1	GmRFLP-GA1996a_F.2	0.00
K002_1	GmRFLP-GA1996a_F.2	36.80
P157_1	GmRFLP-GA1996a_F.2	62.90
A186_1	GmRFLP-GA1996a_F.2	64.70
cr321_2	GmRFLP-GA1996a_F.2	68.60
K644_1	GmRFLP-GA1996a_F.2	68.60
BLT025_1	GmRFLP-GA1996a_F.2	71.90
L176_2	GmRFLP-GA1996a_F.2	78.50
A069_4	GmRFLP-GA1996a_F.2	85.40
A378_1	GmRFLP-GA1996a_G.1	0.00
L183_1	GmRFLP-GA1996a_G.1	0.40
cr509_1	GmRFLP-GA1996a_G.2	0.00
A458_2	GmRFLP-GA1996a_G.2	15.00
A638_2	GmRFLP-GA1996a_G.2	16.30
K443_1	GmRFLP-GA1996a_G.2	27.30
B031_2	GmRFLP-GA1996a_G.2	28.00
EV1_2	GmRFLP-GA1996a_G.2	36.10
A112_1	GmRFLP-GA1996a_G.2	44.60
A199_3	GmRFLP-GA1996a_GA1_25	0.00
cr274_2	GmRFLP-GA1996a_GA1_25	29.20
cr446_1	GmRFLP-GA1996a_GA1_25	50.80
R013_3	GmRFLP-GA1996a_GA1_26	0.00
A702_3	GmRFLP-GA1996a_GA1_26	112.20
B219_3	GmRFLP-GA1996a_GA1_26	150.50
B214_4	GmRFLP-GA1996a_GA1_26	24.70
A280_4	GmRFLP-GA1996a_GA1_26	46.50
gc409_2	GmRFLP-GA1996a_GA1_26	84.10
cr168_1	GmRFLP-GA1996a_GA1_27	0.00
A597_1	GmRFLP-GA1996a_GA1_27	21.90
cr324_1	GmRFLP-GA1996a_GA1_27	29.00
cr274_1	GmRFLP-GA1996a_GA1_27	32.10
BLT049_5	GmRFLP-GA1996a_GA1_27	37.50
B124_3	GmRFLP-GA1996a_GA1_27	37.50
cr348_2	GmRFLP-GA1996a_GA1_27	59.10
cr197_1	GmRFLP-GA1996a_GA1_27	96.30
A882_2	GmRFLP-GA1996a_GA1_28	0.00
Bng118_3	GmRFLP-GA1996a_GA1_28	37.10
cr321_1	GmRFLP-GA1996a_GA1_28	8.90
A007_2	GmRFLP-GA1996a_GA1_29	0.00
cr057_1	GmRFLP-GA1996a_GA1_29	7.60
A235_4	GmRFLP-GA1996a_GA1_30	0.00
cr021_2	GmRFLP-GA1996a_GA1_30	10.00
cr235_2	GmRFLP-GA1996a_GA1_30	9.70
cr288_1	GmRFLP-GA1996a_GA1_31	0.00
gc749_1	GmRFLP-GA1996a_GA1_31	5.80
A566_2	GmRFLP-GA1996a_H.1	0.00
K014_1	GmRFLP-GA1996a_H.1	34.50
B148_2	GmRFLP-GA1996a_H.1	35.80
K007_1	GmRFLP-GA1996a_H.1	67.80
A668_2	GmRFLP-GA1996a_H.2	0.00
A381_1	GmRFLP-GA1996a_H.2	15.30
A089_1	GmRFLP-GA1996a_H.2	32.30
B074_1	GmRFLP-GA1996a_J.1	0.00
B122_1	GmRFLP-GA1996a_J.1	44.20
B166_1	GmRFLP-GA1996a_J.1	8.10
K375_1	GmRFLP-GA1996a_J.2	0.00
cr392_1	GmRFLP-GA1996a_J.2	18.50
A233_1	GmRFLP-GA1996a_J.2	19.00
cr497_1	GmRFLP-GA1996a_J.2	23.60
A890_2	GmRFLP-GA1996a_K	0.00
gc34_1	GmRFLP-GA1996a_K	0.10
gc056_1	GmRFLP-GA1996a_K	11.30
gc235_1	GmRFLP-GA1996a_K	30.50
gc409_1	GmRFLP-GA1996a_K	41.50
K003_1	GmRFLP-GA1996a_K	42.40
A169_1	GmRFLP-GA1996a_L	0.00
Dt1	GmRFLP-GA1996a_L	122.20
A489_1	GmRFLP-GA1996a_L	129.40
K385_1	GmRFLP-GA1996a_L	149.60
cr400_1	GmRFLP-GA1996a_L	29.80
EV2_1	GmRFLP-GA1996a_L	3.60
A106_1	GmRFLP-GA1996a_L	46.40
B164_1	GmRFLP-GA1996a_L	51.70
A023_1	GmRFLP-GA1996a_L	54.00
O109_1	GmRFLP-GA1996a_L	57.20
B046_1	GmRFLP-GA1996a_L	80.10
A584_3	GmRFLP-GA1996a_M	0.00
A226_1	GmRFLP-GA1996a_M	35.10
K418_1	GmRFLP-GA1996a_N.1	0.00
A071_2	GmRFLP-GA1996a_N.1	26.80
gc34_2	GmRFLP-GA1996a_N.1	33.60
cr472_1	GmRFLP-GA1996a_N.1	57.30
L2	GmRFLP-GA1996a_N.1	69.00
cr354_1	GmRFLP-GA1996a_N.2	0.00
cs033_1	GmRFLP-GA1996a_N.2	32.80
K494_1	GmRFLP-GA1996a_N.2	44.10
cr425_1	GmRFLP-GA1996a_N.2	5.40
cr455_1	GmRFLP-GA1996a_N.2	57.70
A352_1	GmRFLP-GA1996a_P	0.00
B142_1	GmRFLP-GA1996a_P	13.40
cr395_1	GmRFLP-GA1996a_P	31.50
K258_2	GmRFLP-GA1996a_R	0.00
cr326_1	GmRFLP-GA1996a_R	14.70
cr142_1	GmRFLP-GA1996a_R	14.90
cr250_1	GmRFLP-GA1996b_A2.1	0.00
A085_1	GmRFLP-GA1996b_A2.1	2.40
L176_1	GmRFLP-GA1996b_A2.1	4.60
cr415_1	GmRFLP-GA1996b_A2.2	0.00
A111_1	GmRFLP-GA1996b_A2.2	12.40
A111_2	GmRFLP-GA1996b_A2.2	12.40
gc065_1	GmRFLP-GA1996b_A2.2	20.90
BLT003_1	GmRFLP-GA1996b_A2.2	21.40
A117_1	GmRFLP-GA1996b_A2.3	0.00
K472_3	GmRFLP-GA1996b_A2.3	16.40
mO103_1	GmRFLP-GA1996b_A2.3	20.00
cr326_2	GmRFLP-GA1996b_B1.1	0.00
cr207_1	GmRFLP-GA1996b_B1.1	12.20
BLT043_1	GmRFLP-GA1996b_B1.2	0.00
cr122_1	GmRFLP-GA1996b_B1.2	18.00
B031_1	GmRFLP-GA1996b_B1.2	42.00
L001_1	GmRFLP-GA1996b_B1.2	44.20
A378_2	GmRFLP-GA1996b_B1.2	45.40
A847_1	GmRFLP-GA1996b_B1.2	52.40
A463_1	GmRFLP-GA1996b_C1.1	0.00
A059_1	GmRFLP-GA1996b_C1.1	4.60
cr205_1	GmRFLP-GA1996b_C1.1	6.00
K300_1	GmRFLP-GA1996b_C1.1	7.70
A063_1	GmRFLP-GA1996b_C1.2	0.00
cr237_1	GmRFLP-GA1996b_C1.2	26.10
gc197_1	GmRFLP-GA1996b_C1.2	45.50
EV3_1	GmRFLP-GA1996b_C1.2	49.30
A338_2	GmRFLP-GA1996b_C1.2	64.00
A122_1	GmRFLP-GA1996b_C2.1	0.00
cr201_1	GmRFLP-GA1996b_C2.1	7.30
cr237_2	GmRFLP-GA1996b_C2.2	0.00
A635_1	GmRFLP-GA1996b_C2.2	15.90
L148_1	GmRFLP-GA1996b_C2.2	17.40
R045_2	GmRFLP-GA1996b_C2.2	35.90
A703_3	GmRFLP-GA1996b_C2.2	65.60
K455_1	GmRFLP-GA1996b_C2.2	68.30
A063_2	GmRFLP-GA1996b_C2.2	9.30
A135_2	GmRFLP-GA1996b_D1	0.00
L161_1	GmRFLP-GA1996b_D1	16.70
A517_1	GmRFLP-GA1996b_E	0.00
cr167_1	GmRFLP-GA1996b_E	1.80
A069_2	GmRFLP-GA1996b_E	10.00
cr189_1	GmRFLP-GA1996b_E	13.20
A963_1	GmRFLP-GA1996b_E	22.00
K014_2	GmRFLP-GA1996b_F.1	0.00
cr409_1	GmRFLP-GA1996b_F.1	2.20
W1	GmRFLP-GA1996b_F.2	0.00
K002_1	GmRFLP-GA1996b_F.2	23.10
cs043_1	GmRFLP-GA1996b_F.2	39.20
P157_1	GmRFLP-GA1996b_F.2	61.00
A186_1	GmRFLP-GA1996b_F.2	62.30
cr321_2	GmRFLP-GA1996b_F.2	64.90
K644_1	GmRFLP-GA1996b_F.2	65.40
BLT025_1	GmRFLP-GA1996b_F.2	66.50
L176_2	GmRFLP-GA1996b_F.2	71.20
A069_4	GmRFLP-GA1996b_F.2	76.80
A378_1	GmRFLP-GA1996b_G.1	0.00
L183_1	GmRFLP-GA1996b_G.1	0.40
cr509_1	GmRFLP-GA1996b_G.2	0.00
K443_1	GmRFLP-GA1996b_G.2	14.30
B031_2	GmRFLP-GA1996b_G.2	14.80
EV1_2	GmRFLP-GA1996b_G.2	19.60
A112_1	GmRFLP-GA1996b_G.2	25.20
A638_2	GmRFLP-GA1996b_G.2	8.40
A458_2	GmRFLP-GA1996b_G.2	9.40
A199_3	GmRFLP-GA1996b_GA2_27	0.00
cr274_2	GmRFLP-GA1996b_GA2_27	19.40
cr446_1	GmRFLP-GA1996b_GA2_27	26.20
R013_3	GmRFLP-GA1996b_GA2_28	0.00
B214_4	GmRFLP-GA1996b_GA2_28	16.60
A280_4	GmRFLP-GA1996b_GA2_28	28.90
gc409_2	GmRFLP-GA1996b_GA2_28	53.80
A702_3	GmRFLP-GA1996b_GA2_28	71.30
B219_3	GmRFLP-GA1996b_GA2_28	96.50
cr168_1	GmRFLP-GA1996b_GA2_29	0.00
A597_1	GmRFLP-GA1996b_GA2_29	15.50
BLT049_5	GmRFLP-GA1996b_GA2_29	18.40
cr324_1	GmRFLP-GA1996b_GA2_29	20.00
B124_3	GmRFLP-GA1996b_GA2_29	24.20
cr274_1	GmRFLP-GA1996b_GA2_29	27.40
cr348_2	GmRFLP-GA1996b_GA2_29	38.90
A882_2	GmRFLP-GA1996b_GA2_30	0.00
Bng118_3	GmRFLP-GA1996b_GA2_30	22.40
cr321_1	GmRFLP-GA1996b_GA2_30	3.40
cr057_1	GmRFLP-GA1996b_GA2_31	0.00
B039_2	GmRFLP-GA1996b_GA2_31	19.70
A007_2	GmRFLP-GA1996b_GA2_31	5.40
A235_4	GmRFLP-GA1996b_GA2_32	0.00
cr250_2	GmRFLP-GA1996b_GA2_32	26.80
cr021_2	GmRFLP-GA1996b_GA2_32	5.90
cr235_2	GmRFLP-GA1996b_GA2_32	7.80
cr288_1	GmRFLP-GA1996b_GA2_33	0.00
gc749_1	GmRFLP-GA1996b_GA2_33	5.80
K007_1	GmRFLP-GA1996b_H.1	0.00
K014_1	GmRFLP-GA1996b_H.1	11.80
B148_2	GmRFLP-GA1996b_H.1	12.80
A566_2	GmRFLP-GA1996b_H.1	35.80
A668_2	GmRFLP-GA1996b_H.2	0.00
A089_1	GmRFLP-GA1996b_H.2	19.70
A381_1	GmRFLP-GA1996b_H.2	9.10
B074_1	GmRFLP-GA1996b_J	0.00
B122_1	GmRFLP-GA1996b_J	28.20
K375_1	GmRFLP-GA1996b_J	48.80
B166_1	GmRFLP-GA1996b_J	5.10
cr392_1	GmRFLP-GA1996b_J	67.30
A233_1	GmRFLP-GA1996b_J	67.80
cr497_1	GmRFLP-GA1996b_J	72.40
A890_2	GmRFLP-GA1996b_K	0.00
gc34_1	GmRFLP-GA1996b_K	0.10
gc235_1	GmRFLP-GA1996b_K	15.30
gc056_1	GmRFLP-GA1996b_K	2.50
gc409_1	GmRFLP-GA1996b_K	22.20
K003_1	GmRFLP-GA1996b_K	22.70
A169_1	GmRFLP-GA1996b_L.1	0.00
cr400_1	GmRFLP-GA1996b_L.1	19.10
EV2_1	GmRFLP-GA1996b_L.1	2.60
A106_1	GmRFLP-GA1996b_L.1	30.60
O109_1	GmRFLP-GA1996b_L.1	36.70
B164_1	GmRFLP-GA1996b_L.1	39.50
A023_1	GmRFLP-GA1996b_L.1	41.20
B046_1	GmRFLP-GA1996b_L.1	55.40
A489_1	GmRFLP-GA1996b_L.2	0.00
K385_1	GmRFLP-GA1996b_L.2	14.80
A226_1	GmRFLP-GA1996b_M	0.00
A584_3	GmRFLP-GA1996b_M	20.50
K418_1	GmRFLP-GA1996b_N.1	0.00
cr472_1	GmRFLP-GA1996b_N.1	24.30
L2	GmRFLP-GA1996b_N.1	31.90
A071_2	GmRFLP-GA1996b_N.1	6.30
K418_3	GmRFLP-GA1996b_N.1	7.20
gc34_2	GmRFLP-GA1996b_N.1	9.50
cr354_1	GmRFLP-GA1996b_N.2	0.00
cs033_1	GmRFLP-GA1996b_N.2	21.60
cr455_1	GmRFLP-GA1996b_N.2	29.70
cr425_1	GmRFLP-GA1996b_N.2	3.70
K494_1	GmRFLP-GA1996b_N.2	32.50
A352_1	GmRFLP-GA1996b_P	0.00
cr395_1	GmRFLP-GA1996b_P	19.10
B142_1	GmRFLP-GA1996b_P	7.50
K258_2	GmRFLP-GA1996b_R	0.00
cr142_1	GmRFLP-GA1996b_R	9.50
cr326_1	GmRFLP-GA1996b_R	9.70
A426_1	GmRFLP-GA1998_C2	0.00
L059_1	GmRFLP-GA1998_C2	20.90
A635_1	GmRFLP-GA1998_C2	35.30
R045_2	GmRFLP-GA1998_C2	53.30
K418_4	GmRFLP-GA1998_C2	57.40
A397_1	GmRFLP-GA1998_C2	59.80
K365_1	GmRFLP-GA1998_C2	68.20
cr013_1	GmRFLP-GA1998_C2	73.50
A703_3	GmRFLP-GA1998_C2	86.80
cr406_1	GmRFLP-GA1998_E	0.00
BLT030_3	GmRFLP-GA1998_E	15.00
K443_3	GmRFLP-GA1998_E	2.00
A401_1	GmRFLP-GA1998_F	0.00
K002_1	GmRFLP-GA1998_F	15.50
A757_1	GmRFLP-GA1998_F	53.30
K644_1	GmRFLP-GA1998_F	74.50
SOYHSP176	GmRFLP-GA1998_F	79.00
B212_1	GmRFLP-GA1998_F	87.40
B174_3	GmRFLP-GA1998_F	97.10
B157_3	GmRFLP-GA1998_I	0.00
B039_1	GmRFLP-GA1998_I	23.30
A878_2	GmRFLP-GA1998_I	34.30
Bng155_1	GmRFLP-GA1998_I	45.80
cr345_1	GmRFLP-GA1998_L	0.00
A489_1	GmRFLP-GA1998_L	21.50
K385_1	GmRFLP-GA1998_L	32.00
K494_3	GmRFLP-GA1998_L	41.20
A725_2	GmRFLP-JPT_D1	0.00
R013_2	GmRFLP-JPT_D1	2.00
A053_1	GmRFLP-JPT_E	0.00
A517_1	GmRFLP-JPT_E	11.50
A963_1	GmRFLP-JPT_E	116.30
A086_1	GmRFLP-JPT_E	132.50
A517_2	GmRFLP-JPT_E	139.70
A386_1	GmRFLP-JPT_E	164.80
K274_1	GmRFLP-JPT_E	173.40
R013_1	GmRFLP-JPT_E	174.70
B212_2	GmRFLP-JPT_E	180.50
Bng172_2	GmRFLP-JPT_E	40.70
A069_2	GmRFLP-JPT_E	92.90
BLT057_1	GmRFLP-JPT_F	0.00
B212_1	GmRFLP-JPT_F	100.00
K644_1	GmRFLP-JPT_F	100.00
A757_1	GmRFLP-JPT_F	100.00
R045_1	GmRFLP-JPT_F	104.20
cs008_2	GmRFLP-JPT_F	108.60
B174_3	GmRFLP-JPT_F	126.20
A806_1	GmRFLP-JPT_F	43.40
A517_3	GmRFLP-JPT_F	76.60
G248_2	GmRFLP-JPT_F	79.10
K644_5	GmRFLP-JPT_F	81.20
HSP_2	GmRFLP-JPT_F	87.40
K644_3	GmRFLP-JPT_F	91.70
A186_1	GmRFLP-JPT_F	93.80
Bng118_1	GmRFLP-JPT_F	98.10
Bng122_1	GmRFLP-JPT_G	0.00
A586_2	GmRFLP-JPT_G	124.80
A681_1	GmRFLP-JPT_G	129.20
K069_1	GmRFLP-JPT_G	21.60
A112_1	GmRFLP-JPT_G	38.30
L156_1	GmRFLP-JPT_G	38.30
A890_1	GmRFLP-JPT_G	64.70
cr177_1	GmRFLP-JPT_G	70.20
Bng007_2	GmRFLP-JPT_G	74.80
K493_1	GmRFLP-JPT_G	83.60
cs008_1	GmRFLP-JPT_G	91.80
G248_1	GmRFLP-JPT_O	0.00
A882_1	GmRFLP-JPT_O	12.80
Bng118_2	GmRFLP-JPT_O	28.50
Bng015_1	GmRFLP-JPT_O	41.40
R017_2	GmRFLP-KGL_L1	0.00
C056_1	GmRFLP-KGL_L1	103.10
BLT032_1	GmRFLP-KGL_L1	139.00
A505_1	GmRFLP-KGL_L1	15.90
L148_1	GmRFLP-KGL_L1	155.10
L059_1	GmRFLP-KGL_L1	175.00
A426_1	GmRFLP-KGL_L1	200.70
A065_1	GmRFLP-KGL_L1	35.50
A109_2	GmRFLP-KGL_L1	68.40
A397_1	GmRFLP-KGL_L1	77.40
BLT029_1	GmRFLP-KGL_L1	84.10
A352_2	GmRFLP-KGL_L10	0.00
A487_1	GmRFLP-KGL_L10	16.60
L011_1	GmRFLP-KGL_L10	30.70
A109_4	GmRFLP-KGL_L10	37.20
L112_1	GmRFLP-KGL_L10	45.30
BLT002_1	GmRFLP-KGL_L10	56.20
MNN008	GmRFLP-KGL_L11	26.90
BLT030_2	GmRFLP-KGL_L11	36.70
Taq8	GmRFLP-KGL_L11	52.40
BLT013_3	GmRFLP-KGL_L12	0.00
A343_2	GmRFLP-KGL_L12	26.10
BLT011_1	GmRFLP-KGL_L13	0.00
L194_1	GmRFLP-KGL_L13	35.60
Taq3	GmRFLP-KGL_L13	43.70
R056_1	GmRFLP-KGL_L14	0.00
A584_3	GmRFLP-KGL_L14	12.90
R079_1	GmRFLP-KGL_L14	42.10
A802_2	GmRFLP-KGL_L15	0.00
R160_1	GmRFLP-KGL_L15	12.20
A385_1	GmRFLP-KGL_L15	22.70
BLT049_7	GmRFLP-KGL_L16	18.60
R028_2	GmRFLP-KGL_L16	30.80
BLT003_2	GmRFLP-KGL_L16	36.60
L163_1	GmRFLP-KGL_L16	37.50
K003_1	GmRFLP-KGL_L17	0.00
L154_1	GmRFLP-KGL_L17	12.80
A661_1	GmRFLP-KGL_L17	33.80
R294_1	GmRFLP-KGL_L18	33.90
BLT057_2	GmRFLP-KGL_L19	0.00
BLT036_3	GmRFLP-KGL_L2	0.00
Taq5	GmRFLP-KGL_L2	101.20
T005_1	GmRFLP-KGL_L2	133.50
K493_1	GmRFLP-KGL_L2	136.90
A235_1	GmRFLP-KGL_L2	151.70
L002_1	GmRFLP-KGL_L2	155.50
A481_2	GmRFLP-KGL_L2	164.70
A690_2	GmRFLP-KGL_L2	199.80
L183_1	GmRFLP-KGL_L2	209.00
L156_1	GmRFLP-KGL_L2	32.90
A112_1	GmRFLP-KGL_L2	34.70
R017_1	GmRFLP-KGL_L2	40.50
L002_2	GmRFLP-KGL_L2	53.30
A064_2	GmRFLP-KGL_L20	0.00
A257_1	GmRFLP-KGL_L20	6.50
A469_2	GmRFLP-KGL_L21	0.00
UTG132a	GmRFLP-KGL_L21	1.80
A132_3	GmRFLP-KGL_L21	1.80
R189_1	GmRFLP-KGL_L21	21.40
L069_1	GmRFLP-KGL_L21	26.30
Taq4	GmRFLP-KGL_L22	25.50
L185_3	GmRFLP-KGL_L23	0.00
L001_1	GmRFLP-KGL_L23	11.50
L046_1	GmRFLP-KGL_L23	14.30
A523_1	GmRFLP-KGL_L23	16.10
A381_1	GmRFLP-KGL_L23	17.80
R149_1	GmRFLP-KGL_L24	0.00
R249_2	GmRFLP-KGL_L24	16.00
Taq7	GmRFLP-KGL_L25	0.00
Taq10	GmRFLP-KGL_L25	15.70
L161_1	GmRFLP-KGL_L26	0.00
T270_1	GmRFLP-KGL_L26	13.70
BLT025_3	GmRFLP-KGL_L27	0.00
M121_1	GmRFLP-KGL_L27	11.80
BLT027_3	GmRFLP-KGL_L28	0.00
T028_1	GmRFLP-KGL_L29	0.00
A486_1	GmRFLP-KGL_L29	10.20
A333_1	GmRFLP-KGL_L29	2.80
A110_1	GmRFLP-KGL_L3	0.00
T153_1	GmRFLP-KGL_L3	31.10
T153_3	GmRFLP-KGL_L3	31.10
A111_1	GmRFLP-KGL_L3	48.70
A111_2	GmRFLP-KGL_L3	48.70
BLT024_1	GmRFLP-KGL_L3	71.30
Taq1	GmRFLP-KGL_L3	85.90
A082_1	GmRFLP-KGL_L30	0.00
A104_1	GmRFLP-KGL_L30	8.60
K265_1	GmRFLP-KGL_L4	0.00
L063_1	GmRFLP-KGL_L4	29.00
A186_1	GmRFLP-KGL_L4	35.80
A186_2	GmRFLP-KGL_L4	35.80
K644_1	GmRFLP-KGL_L4	41.60
R045_1	GmRFLP-KGL_L4	44.50
L195_2	GmRFLP-KGL_L4	88.50
T153_2	GmRFLP-KGL_L5	0.00
R183_1	GmRFLP-KGL_L5	10.90
R051_3	GmRFLP-KGL_L5	11.00
L194_2	GmRFLP-KGL_L5	31.50
A329_1	GmRFLP-KGL_L5	52.70
R249_1	GmRFLP-KGL_L6	0.00
R013_2	GmRFLP-KGL_L6	21.10
M373_1	GmRFLP-KGL_L6	53.60
R062_1	GmRFLP-KGL_L6	65.30
R153_1	GmRFLP-KGL_L6	72.30
Me	GmRFLP-KGL_L6	81.50
Taq2	GmRFLP-KGL_L7	0.00
BLT043_1	GmRFLP-KGL_L7	16.60
A262_3	GmRFLP-KGL_L7	53.30
A109_1	GmRFLP-KGL_L7	78.20
BLT010_3	GmRFLP-KGL_L8	0.00
BLT008_1	GmRFLP-KGL_L8	18.40
A459_2	GmRFLP-KGL_L8	47.00
A204_2	GmRFLP-KGL_L8	58.70
Taq13	GmRFLP-KGL_L8	62.50
C009_2	GmRFLP-KGL_L9	0.00
A233_1	GmRFLP-KGL_L9	1.80
A315_1	GmRFLP-KGL_L9	31.60
R051_2	GmRFLP-KGL_L9	32.50
BCl	GmRFLP-KGL_L9	5.30
E043_2	GmRFLP-MN1997_A2	0.00
A095_2	GmRFLP-MN1997_A2	128.00
A690_1	GmRFLP-MN1997_A2	133.00
Bng088_2	GmRFLP-MN1997_A2	164.00
Bng205_1	GmRFLP-MN1997_A2	195.00
K401_2	GmRFLP-MN1997_A2	209.00
K400_2	GmRFLP-MN1997_A2	28.00
I	GmRFLP-MN1997_A2	34.00
A085_1	GmRFLP-MN1997_A2	5.00
A136_1	GmRFLP-MN1997_A2	64.00
A144_2	GmRFLP-MN1997_A2	96.00
B219_1	GmRFLP-MN1997_B1	0.00
A847_1	GmRFLP-MN1997_B1	138.00
A262_3	GmRFLP-MN1997_B1	160.00
A333_1	GmRFLP-MN1997_B1	6.00
CwP145_1	GmRFLP-MN1997_B1	66.00
A398_2	GmRFLP-MN1997_B1	78.00
D1327_2	GmRFLP-MN1997_C	0.00
Bng012_1	GmRFLP-MN1997_C	4.00
A676_1	GmRFLP-MN1997_C	41.50
Bng037_2	GmRFLP-MN1997_C	6.00
A135_2	GmRFLP-MN1997_D	0.00
A257_1	GmRFLP-MN1997_D	107.00
A064_2	GmRFLP-MN1997_D	112.00
Bng075_2	GmRFLP-MN1997_D	114.00
A401_2	GmRFLP-MN1997_D	118.00
A063_3	GmRFLP-MN1997_D	157.00
K411_1	GmRFLP-MN1997_D	28.00
D1044_1	GmRFLP-MN1997_D	88.00
A136_2	GmRFLP-MN1997_E	0.00
A711_1	GmRFLP-MN1997_E	15.50
D1149_1	GmRFLP-MN1997_G	0.00
B053_1	GmRFLP-MN1997_G	12.50
A378_1	GmRFLP-MN1997_G	145.00
Bng122_1	GmRFLP-MN1997_G	19.50
Bng030_1	GmRFLP-MN1997_G	23.50
Bng126_1	GmRFLP-MN1997_G	25.50
D1452_1	GmRFLP-MN1997_G	3.00
K069_1	GmRFLP-MN1997_G	41.50
mQ022_1	GmRFLP-MN1997_G	58.50
Bng173_1	GmRFLP-MN1997_G	6.00
B132_2	GmRFLP-MN1997_G	65.50
Bng171_1	GmRFLP-MN1997_G	8.50
K002_2	GmRFLP-MN1997_G	81.50
A816_1	GmRFLP-MN1997_G	85.50
C006_1	GmRFLP-MN1997_G	9.50
A036_1	GmRFLP-MN1997_H	0.00
A162_1	GmRFLP-MN1997_H	39.00
Bng095_3	GmRFLP-MN1997_H	61.00
A102_1	GmRFLP-MN1997_I	0.00
A007_1	GmRFLP-MN1997_I	16.00
Bng168_1	GmRFLP-MN1997_I	49.00
K286_2	GmRFLP-MN1997_J	0.00
A199_2	GmRFLP-MN1997_J	110.00
CwO109_1	GmRFLP-MN1997_J	28.00
B032_1	GmRFLP-MN1997_J	88.00
A724_1	GmRFLP-MN1997_J	98.00
MngM151_1	GmRFLP-MN1997_K	0.00
K003_1	GmRFLP-MN1997_K	113.00
A235_3	GmRFLP-MN1997_K	124.00
A567_2	GmRFLP-MN1997_K	184.00
D1051_2	GmRFLP-MN1997_K	197.00
A315_1	GmRFLP-MN1997_K	27.00
A199_1	GmRFLP-MN1997_K	87.00
D1315_1	GmRFLP-MN1997_L	0.00
B046_1	GmRFLP-MN1997_L	6.50
K385_1	GmRFLP-MN1997_L	66.50
Bng095_1	GmRFLP-MN1997_L	70.50
Bng068_2	GmRFLP-MN1997_M	0.00
Bng222_1	GmRFLP-MN1997_M	28.00
K024_1	GmRFLP-MN1997_M	88.00
A226_1	GmRFLP-MN1997_M	88.00
A071_7	GmRFLP-MN1997_N1	0.00
D1327_1	GmRFLP-MN1997_N1	4.00
A280_1	GmRFLP-MN1997_N1	7.00
A135_1	GmRFLP-MN1997_P	0.00
K411_2	GmRFLP-MN1997_P	13.50
A242_1	GmRFLP-MN1997_P	21.50
Bng137_1	GmRFLP-MN1997_P	5.50
Bng119_1	GmRFLP-MN1997_Q	0.00
C063_1	GmRFLP-MN1997_Q	30.50
B030_3	GmRFLP-MN1997_X	0.00
BLT024_2	GmRFLP-MN1997_X	15.00
A725_4	GmRFLP-MN1997_X	30.00
A481_4	GmRFLP-MN1997_Y	0.00
B214_3	GmRFLP-MN1997_Y	8.00
A085_1	GmRFLP-PHB_A	0.00
PHP02302a	GmRFLP-PHB_A	23.00
PHP02340a	GmRFLP-PHB_A	31.00
K400_2	GmRFLP-PHB_A	33.00
T155_2	GmRFLP-PHB_A	35.00
