#QTLName	OntologyIdentifier
Seed coat cracking 1-1	TO:0000838
Seed coat cracking 1-2	PO:0009088
Seed coat cracking 1-2	TO:0000838
Seed coat cracking 2-1	PO:0009088
Seed coat cracking 2-1	TO:0000838
Seed coat cracking 2-2	PO:0009088
Seed coat cracking 2-2	TO:0000838
Seed coat cracking 3-1	PO:0009088
Seed coat cracking 3-1	TO:0000838
Seed coat cracking 3-10	PO:0009088
Seed coat cracking 3-10	TO:0000838
Seed coat cracking 3-2	PO:0009088
Seed coat cracking 3-2	TO:0000838
Seed coat cracking 3-3	PO:0009088
Seed coat cracking 3-3	TO:0000838
Seed coat cracking 3-4	PO:0009088
Seed coat cracking 3-4	TO:0000838
Seed coat cracking 3-5	PO:0009088
Seed coat cracking 3-5	TO:0000838
Seed coat cracking 3-6	PO:0009088
Seed coat cracking 3-6	TO:0000838
Seed coat cracking 3-7	PO:0009088
Seed coat cracking 3-7	TO:0000838
Seed coat cracking 3-8	PO:0009088
Seed coat cracking 3-8	TO:0000838
Seed coat cracking 3-9	PO:0009088
Seed coat cracking 3-9	TO:0000838
Seed coat hardness 1-1	PO:0009010
Seed coat hardness 1-1	TO:0000889
Seed coat hardness 1-2	PO:0009010
Seed coat hardness 1-2	TO:0000889
Seed coat hardness 1-3	PO:0009010
Seed coat hardness 1-3	TO:0000889
Seed coat hardness 1-4	PO:0009010
Seed coat hardness 1-4	TO:0000889
Seed coat hardness 1-5	PO:0009010
Seed coat hardness 1-5	TO:0000889
Seed coat hardness 1-6	PO:0009010
Seed coat hardness 1-6	TO:0000889
Seed coat hardness 1-7	PO:0009010
Seed coat hardness 1-7	TO:0000889
Seed coat hardness 2-1	PO:0009010
Seed coat hardness 2-1	TO:0000889
Seed coat hardness 2-2	PO:0009010
Seed coat hardness 2-2	TO:0000889
Seed coat hardness 2-3	PO:0009010
Seed coat hardness 2-3	TO:0000889
Seed coat hardness 2-4	PO:0009010
Seed coat hardness 2-4	TO:0000889
Seed coat hardness 2-5	PO:0009010
Seed coat hardness 2-5	TO:0000889
Seed coat hardness 3-1	PO:0009010
Seed coat hardness 3-1	TO:0000889
Seed coat hardness 3-2	PO:0009010
Seed coat hardness 3-2	TO:0000889
Seed coat hardness 3-3	PO:0009010
Seed coat hardness 3-3	TO:0000889
Seed conglycinin 1-1	PO:0009010
Seed conglycinin 1-1	TO:0000710
Seed conglycinin, alpha-prime 1-1	PO:0009010
Seed conglycinin, alpha-prime 1-1	TO:0000710
Seed conglycinin, beta 1-1	PO:0009010
Seed conglycinin, beta 1-1	TO:0000710
Seed conglycinin, beta 2-1	PO:0009010
Seed conglycinin, beta 2-1	TO:0000710
Seed conglycinin, beta 2-2	PO:0009010
Seed conglycinin, beta 2-2	TO:0000710
Seed conglycinin, beta 2-3	PO:0009010
Seed conglycinin, beta 2-3	TO:0000710
Seed conglycinin, beta 2-4	PO:0009010
Seed conglycinin, beta 2-4	TO:0000710
Seed conglycinin, beta 2-5	PO:0009010
Seed conglycinin, beta 2-5	TO:0000710
Seed conglycinin, beta 2-6	PO:0009010
Seed conglycinin, beta 2-6	TO:0000710
Seed conglycinin, beta 2-7	PO:0009010
Seed conglycinin, beta 2-7	TO:0000710
Seed Cys 1-1	GO:0019344
Seed Cys 1-1	PO:0009010
Seed Cys 1-2	GO:0019344
Seed Cys 1-2	PO:0009010
Seed Cys 2-1	GO:0019344
Seed Cys 2-1	PO:0009010
Seed Cys 2-2	GO:0019344
Seed Cys 2-2	PO:0009010
Seed Cys 2-3	GO:0019344
Seed Cys 2-3	PO:0009010
Seed Cys 2-4	GO:0019344
Seed Cys 2-4	PO:0009010
Seed Cys 3-1	GO:0019344
Seed Cys 3-1	PO:0009010
Seed Cys 3-2	GO:0019344
Seed Cys 3-2	PO:0009010
Seed Cys 3-3	GO:0019344
Seed Cys 3-3	PO:0009010
Seed Cys 3-4	GO:0019344
Seed Cys 3-4	PO:0009010
Seed Cys 3-5	GO:0019344
Seed Cys 3-5	PO:0009010
Seed Cys 3-6	GO:0019344
Seed Cys 3-6	PO:0009010
Seed Cys 3-7	GO:0019344
Seed Cys 3-7	PO:0009010
Seed Cys 3-8	GO:0019344
Seed Cys 3-8	PO:0009010
Seed Cys 4-1	GO:0019344
Seed Cys 4-1	PO:0009010
Seed Cys 5-1	GO:0019344
Seed Cys 5-1	PO:0009010
Seed Cys 5-2	GO:0019344
Seed Cys 5-2	PO:0009010
Seed daidzein 10-1	PO:0009010
Seed daidzein 10-1	TO:0000290
Seed daidzein 10-2	PO:0009010
Seed daidzein 10-2	TO:0000290
Seed daidzein 10-3	PO:0009010
Seed daidzein 10-3	TO:0000290
Seed daidzein 10-4	PO:0009010
Seed daidzein 10-4	TO:0000290
Seed daidzein 10-5	PO:0009010
Seed daidzein 10-5	TO:0000290
Seed daidzein 11-1	PO:0009010
Seed daidzein 11-1	TO:0000290
Seed daidzein 11-2	PO:0009010
Seed daidzein 11-2	TO:0000290
Seed daidzein 11-3	PO:0009010
Seed daidzein 11-3	TO:0000290
Seed daidzein 11-4	PO:0009010
Seed daidzein 11-4	TO:0000290
Seed daidzein 11-5	PO:0009010
Seed daidzein 11-5	TO:0000290
Seed daidzein 11-6	PO:0009010
Seed daidzein 11-6	TO:0000290
Seed daidzein 13-1	PO:0009010
Seed daidzein 13-1	TO:0000290
Seed daidzein 13-10	PO:0009010
Seed daidzein 13-10	TO:0000290
Seed daidzein 13-11	PO:0009010
Seed daidzein 13-11	TO:0000290
Seed daidzein 13-12	PO:0009010
Seed daidzein 13-12	TO:0000290
Seed daidzein 13-13	PO:0009010
Seed daidzein 13-13	TO:0000290
Seed daidzein 13-2	PO:0009010
Seed daidzein 13-2	TO:0000290
Seed daidzein 13-3	PO:0009010
Seed daidzein 13-3	TO:0000290
Seed daidzein 13-4	PO:0009010
Seed daidzein 13-4	TO:0000290
Seed daidzein 13-5	PO:0009010
Seed daidzein 13-5	TO:0000290
Seed daidzein 13-6	PO:0009010
Seed daidzein 13-6	TO:0000290
Seed daidzein 13-7	PO:0009010
Seed daidzein 13-7	TO:0000290
Seed daidzein 13-8	PO:0009010
Seed daidzein 13-8	TO:0000290
Seed daidzein 13-9	PO:0009010
Seed daidzein 13-9	TO:0000290
Seed daidzein 2-1	PO:0009010
Seed daidzein 2-1	TO:0000290
Seed daidzein 2-2	PO:0009010
Seed daidzein 2-2	TO:0000290
Seed daidzein 2-3	PO:0009010
Seed daidzein 2-3	TO:0000290
Seed daidzein 2-4	PO:0009010
Seed daidzein 2-4	TO:0000290
Seed daidzein 2-5	PO:0009010
Seed daidzein 2-5	TO:0000290
Seed daidzein 2-6	PO:0009010
Seed daidzein 2-6	TO:0000290
Seed daidzein 2-7	PO:0009010
Seed daidzein 2-7	TO:0000290
Seed daidzein 3-1	PO:0009010
Seed daidzein 3-1	TO:0000290
Seed daidzein 3-2	PO:0009010
Seed daidzein 3-2	TO:0000290
Seed daidzein 3-3	PO:0009010
Seed daidzein 3-3	TO:0000290
Seed daidzein 4-1	PO:0009010
Seed daidzein 4-1	TO:0000290
Seed daidzein 4-2	PO:0009010
Seed daidzein 4-2	TO:0000290
Seed daidzein 4-3	PO:0009010
Seed daidzein 4-3	TO:0000290
Seed daidzein 4-4	PO:0009010
Seed daidzein 4-4	TO:0000290
Seed daidzein 5-1	PO:0009010
Seed daidzein 5-1	TO:0000290
Seed daidzein 5-2	PO:0009010
Seed daidzein 5-2	TO:0000290
Seed daidzein 5-3	PO:0009010
Seed daidzein 5-3	TO:0000290
Seed daidzein 6-1	PO:0009010
Seed daidzein 6-1	TO:0000290
Seed daidzein 6-2	PO:0009010
Seed daidzein 6-2	TO:0000290
Seed daidzein 6-3	PO:0009010
Seed daidzein 6-3	TO:0000290
Seed daidzein 6-4	PO:0009010
Seed daidzein 6-4	TO:0000290
Seed daidzein 7-1	PO:0009010
Seed daidzein 7-1	TO:0000290
Seed daidzein 7-2	PO:0009010
Seed daidzein 7-2	TO:0000290
Seed daidzein 7-3	PO:0009010
Seed daidzein 7-3	TO:0000290
Seed daidzein 7-4	PO:0009010
Seed daidzein 7-4	TO:0000290
Seed daidzein 7-5	PO:0009010
Seed daidzein 7-5	TO:0000290
Seed daidzein 7-6	PO:0009010
Seed daidzein 7-6	TO:0000290
Seed daidzein 8-1	PO:0009010
Seed daidzein 8-1	TO:0000290
Seed daidzein 8-2	PO:0009010
Seed daidzein 8-2	TO:0000290
Seed daidzein 8-3	PO:0009010
Seed daidzein 8-3	TO:0000290
Seed daidzein 8-4	PO:0009010
Seed daidzein 8-4	TO:0000290
Seed daidzein 8-5	PO:0009010
Seed daidzein 8-5	TO:0000290
Seed daidzein 8-6	PO:0009010
Seed daidzein 8-6	TO:0000290
Seed daidzein 8-7	PO:0009010
Seed daidzein 8-7	TO:0000290
Seed daidzein 8-8	PO:0009010
Seed daidzein 8-8	TO:0000290
Seed daidzein 9-1	PO:0009010
Seed daidzein 9-1	TO:0000290
Seed daidzein 9-2	PO:0009010
Seed daidzein 9-2	TO:0000290
Seed fill 1-1	GO:0010431
Seed fill 1-1	PO:0001170
Seed fill 1-1	TO:0002661
Seed fill 2-1	GO:0010431
Seed fill 2-1	PO:0001170
Seed fill 2-1	TO:0002661
Seed fill 2-2	GO:0010431
Seed fill 2-2	PO:0001170
Seed fill 2-2	TO:0002661
Seed fill 3-1	GO:0010431
Seed fill 3-1	PO:0001170
Seed fill 3-1	TO:0002661
Seed fill 5-1	GO:0010431
Seed fill 5-1	PO:0001170
Seed fill 5-1	TO:0002661
Seed fragrance 1-1	PO:0009010
Seed fragrance 1-1	TO:0000674
Seed fragrance 2-1	PO:0009010
Seed fragrance 2-1	TO:0000674
Seed fucose 1-1	PO:0009010
Seed fucose 1-1	TO:0006006
Seed galactose 1-1	PO:0009010
Seed galactose 1-1	TO:0000307
Seed galactose 1-1	TO:0006006
Seed genistein 10-1	PO:0009010
Seed genistein 10-1	TO:0000290
Seed genistein 10-2	PO:0009010
Seed genistein 10-2	TO:0000290
Seed genistein 10-3	PO:0009010
Seed genistein 10-3	TO:0000290
Seed genistein 10-4	PO:0009010
Seed genistein 10-4	TO:0000290
Seed genistein 10-5	PO:0009010
Seed genistein 10-5	TO:0000290
Seed genistein 10-6	PO:0009010
Seed genistein 10-6	TO:0000290
Seed genistein 10-7	PO:0009010
Seed genistein 10-7	TO:0000290
Seed genistein 11-1	PO:0009010
Seed genistein 11-1	TO:0000290
Seed genistein 11-10	PO:0009010
Seed genistein 11-10	TO:0000290
Seed genistein 11-2	PO:0009010
Seed genistein 11-2	TO:0000290
Seed genistein 11-3	PO:0009010
Seed genistein 11-3	TO:0000290
Seed genistein 11-4	PO:0009010
Seed genistein 11-4	TO:0000290
Seed genistein 11-5	PO:0009010
Seed genistein 11-5	TO:0000290
Seed genistein 11-6	PO:0009010
Seed genistein 11-6	TO:0000290
Seed genistein 11-7	PO:0009010
Seed genistein 11-7	TO:0000290
Seed genistein 11-8	PO:0009010
Seed genistein 11-8	TO:0000290
Seed genistein 11-9	PO:0009010
Seed genistein 11-9	TO:0000290
Seed genistein 13-1	PO:0009010
Seed genistein 13-1	TO:0000290
Seed genistein 13-10	PO:0009010
Seed genistein 13-10	TO:0000290
Seed genistein 13-11	PO:0009010
Seed genistein 13-11	TO:0000290
Seed genistein 13-12	PO:0009010
Seed genistein 13-12	TO:0000290
Seed genistein 13-2	PO:0009010
Seed genistein 13-2	TO:0000290
Seed genistein 13-3	PO:0009010
Seed genistein 13-3	TO:0000290
Seed genistein 13-4	PO:0009010
Seed genistein 13-4	TO:0000290
Seed genistein 13-5	PO:0009010
Seed genistein 13-5	TO:0000290
Seed genistein 13-6	PO:0009010
Seed genistein 13-6	TO:0000290
Seed genistein 13-7	PO:0009010
Seed genistein 13-7	TO:0000290
Seed genistein 13-8	PO:0009010
Seed genistein 13-8	TO:0000290
Seed genistein 13-9	PO:0009010
Seed genistein 13-9	TO:0000290
Seed genistein 2-1	PO:0009010
Seed genistein 2-1	TO:0000290
Seed genistein 2-2	PO:0009010
Seed genistein 2-2	TO:0000290
Seed genistein 2-3	PO:0009010
Seed genistein 2-3	TO:0000290
Seed genistein 2-4	PO:0009010
Seed genistein 2-4	TO:0000290
Seed genistein 2-5	PO:0009010
Seed genistein 2-5	TO:0000290
Seed genistein 2-6	PO:0009010
Seed genistein 2-6	TO:0000290
Seed genistein 2-7	PO:0009010
Seed genistein 2-7	TO:0000290
Seed genistein 3-1	PO:0009010
Seed genistein 3-1	TO:0000290
Seed genistein 3-2	PO:0009010
Seed genistein 3-2	TO:0000290
Seed genistein 3-3	PO:0009010
Seed genistein 3-3	TO:0000290
Seed genistein 3-4	PO:0009010
Seed genistein 3-4	TO:0000290
Seed genistein 4-1	PO:0009010
Seed genistein 4-1	TO:0000290
Seed genistein 4-2	PO:0009010
Seed genistein 4-2	TO:0000290
Seed genistein 5-1	PO:0009010
Seed genistein 5-1	TO:0000290
Seed genistein 5-2	PO:0009010
Seed genistein 5-2	TO:0000290
Seed genistein 5-3	PO:0009010
Seed genistein 5-3	TO:0000290
Seed genistein 5-4	PO:0009010
Seed genistein 5-4	TO:0000290
Seed genistein 6-1	PO:0009010
Seed genistein 6-1	TO:0000290
Seed genistein 6-2	PO:0009010
Seed genistein 6-2	TO:0000290
Seed genistein 6-3	PO:0009010
Seed genistein 6-3	TO:0000290
Seed genistein 6-4	PO:0009010
Seed genistein 6-4	TO:0000290
Seed genistein 7-1	PO:0009010
Seed genistein 7-1	TO:0000290
Seed genistein 7-2	PO:0009010
Seed genistein 7-2	TO:0000290
Seed genistein 7-3	PO:0009010
Seed genistein 7-3	TO:0000290
Seed genistein 7-4	PO:0009010
Seed genistein 7-4	TO:0000290
Seed genistein 7-5	PO:0009010
Seed genistein 7-5	TO:0000290
Seed genistein 7-6	PO:0009010
Seed genistein 7-6	TO:0000290
Seed genistein 7-7	PO:0009010
Seed genistein 7-7	TO:0000290
Seed genistein 8-1	PO:0009010
Seed genistein 8-1	TO:0000290
Seed genistein 8-2	PO:0009010
Seed genistein 8-2	TO:0000290
Seed genistein 8-3	PO:0009010
Seed genistein 8-3	TO:0000290
Seed genistein 8-4	PO:0009010
Seed genistein 8-4	TO:0000290
Seed genistein 8-5	PO:0009010
Seed genistein 8-5	TO:0000290
Seed genistein 8-6	PO:0009010
Seed genistein 8-6	TO:0000290
Seed genistein 8-7	PO:0009010
Seed genistein 8-7	TO:0000290
Seed genistein 8-8	PO:0009010
Seed genistein 8-8	TO:0000290
Seed genistein 9-1	PO:0009010
Seed genistein 9-1	TO:0000290
Seed genistein 9-2	PO:0009010
Seed genistein 9-2	TO:0000290
Seed genistein 9-3	PO:0009010
Seed genistein 9-3	TO:0000290
Seed Glu 1-1	GO:0006542
Seed Glu 1-1	PO:0009010
Seed Glu 1-2	GO:0006542
Seed Glu 1-2	PO:0009010
Seed Glu 1-3	GO:0006542
Seed Glu 1-3	PO:0009010
Seed Glu 1-4	GO:0006542
Seed Glu 1-4	PO:0009010
Seed Glu 1-5	GO:0006542
Seed Glu 1-5	PO:0009010
Seed Glu 1-6	GO:0006542
Seed Glu 1-6	PO:0009010
Seed Glu 1-7	GO:0006542
Seed Glu 1-7	PO:0009010
Seed glucose 1-1	PO:0009010
Seed glucose 1-1	TO:0000300
Seed glucose 1-1	TO:0006006
Seed Gly 1-1	GO:0006545
Seed Gly 1-1	PO:0009010
Seed Gly 1-2	GO:0006545
Seed Gly 1-2	PO:0009010
Seed Gly 1-3	GO:0006545
Seed Gly 1-3	PO:0009010
Seed Gly 1-4	GO:0006545
Seed Gly 1-4	PO:0009010
Seed Gly 1-5	GO:0006545
Seed Gly 1-5	PO:0009010
Seed glycinin 1-1	PO:00009010
Seed glycinin 1-1	TO:0000710
Seed glycinin 2-2	PO:0009010
Seed glycinin 2-2	TO:0000710
Seed glycinin 2-3	PO:0009010
Seed glycinin 2-3	TO:0000710
Seed glycinin 2-4	PO:0009010
Seed glycinin 2-4	TO:0000710
Seed glycinin 2-5	PO:0009010
Seed glycinin 2-5	TO:0000710
Seed glycinin 2-6	PO:0009010
Seed glycinin 2-6	TO:0000710
Seed glycinin 2-7	PO:0009010
Seed glycinin 2-7	TO:0000710
Seed glycitein 10-1	PO:0009010
Seed glycitein 10-1	TO:0000290
Seed glycitein 10-2	PO:0009010
Seed glycitein 10-2	TO:0000290
Seed glycitein 10-3	PO:0009010
Seed glycitein 10-3	TO:0000290
Seed glycitein 11-1	PO:0009010
Seed glycitein 11-1	TO:0000290
Seed glycitein 11-2	PO:0009010
Seed glycitein 11-2	TO:0000290
Seed glycitein 11-3	PO:0009010
Seed glycitein 11-3	TO:0000290
Seed glycitein 11-4	PO:0009010
Seed glycitein 11-4	TO:0000290
Seed glycitein 11-5	PO:0009010
Seed glycitein 11-5	TO:0000290
Seed glycitein 11-6	PO:0009010
Seed glycitein 11-6	TO:0000290
Seed glycitein 11-7	PO:0009010
Seed glycitein 11-7	TO:0000290
Seed glycitein 13-1	PO:0009010
Seed glycitein 13-1	TO:0000290
Seed glycitein 13-2	PO:0009010
Seed glycitein 13-2	TO:0000290
Seed glycitein 13-3	PO:0009010
Seed glycitein 13-3	TO:0000290
Seed glycitein 13-4	PO:0009010
Seed glycitein 13-4	TO:0000290
Seed glycitein 13-5	PO:0009010
Seed glycitein 13-5	TO:0000290
Seed glycitein 13-6	PO:0009010
Seed glycitein 13-6	TO:0000290
Seed glycitein 13-7	PO:0009010
Seed glycitein 13-7	TO:0000290
Seed glycitein 13-8	PO:0009010
Seed glycitein 13-8	TO:0000290
Seed glycitein 13-9	PO:0009010
Seed glycitein 13-9	TO:0000290
Seed glycitein 2-1	PO:0009010
Seed glycitein 2-1	TO:0000290
Seed glycitein 2-2	PO:0009010
Seed glycitein 2-2	TO:0000290
Seed glycitein 2-3	PO:0009010
Seed glycitein 2-3	TO:0000290
Seed glycitein 2-4	PO:0009010
Seed glycitein 2-4	TO:0000290
Seed glycitein 2-5	PO:0009010
Seed glycitein 2-5	TO:0000290
Seed glycitein 2-6	PO:0009010
Seed glycitein 2-6	TO:0000290
Seed glycitein 2-7	PO:0009010
Seed glycitein 2-7	TO:0000290
Seed glycitein 2-8	PO:0009010
Seed glycitein 2-8	TO:0000290
Seed glycitein 2-9	PO:0009010
Seed glycitein 2-9	TO:0000290
Seed glycitein 3-1	PO:0009010
Seed glycitein 3-1	TO:0000290
Seed glycitein 3-2	PO:0009010
Seed glycitein 3-2	TO:0000290
Seed glycitein 3-3	PO:0009010
Seed glycitein 3-3	TO:0000290
Seed glycitein 4-1	PO:0009010
Seed glycitein 4-1	TO:0000290
Seed glycitein 4-2	PO:0009010
Seed glycitein 4-2	TO:0000290
Seed glycitein 4-3	PO:0009010
Seed glycitein 4-3	TO:0000290
Seed glycitein 4-4	PO:0009010
Seed glycitein 4-4	TO:0000290
Seed glycitein 4-5	PO:0009010
Seed glycitein 4-5	TO:0000290
Seed glycitein 5-1	PO:0009010
Seed glycitein 5-1	TO:0000290
Seed glycitein 5-2	PO:0009010
Seed glycitein 5-2	TO:0000290
Seed glycitein 5-3	PO:0009010
Seed glycitein 5-3	TO:0000290
Seed glycitein 6-1	PO:0009010
Seed glycitein 6-1	TO:0000290
Seed glycitein 6-2	PO:0009010
Seed glycitein 6-2	TO:0000290
Seed glycitein 6-3	PO:0009010
Seed glycitein 6-3	TO:0000290
Seed glycitein 6-4	PO:0009010
Seed glycitein 6-4	TO:0000290
Seed glycitein 7-1	PO:0009010
Seed glycitein 7-1	TO:0000290
Seed glycitein 7-2	PO:0009010
Seed glycitein 7-2	TO:0000290
Seed glycitein 7-3	PO:0009010
Seed glycitein 7-3	TO:0000290
Seed glycitein 7-4	PO:0009010
Seed glycitein 7-4	TO:0000290
Seed glycitein 7-5	PO:0009010
Seed glycitein 7-5	TO:0000290
Seed glycitein 7-6	PO:0009010
Seed glycitein 7-6	TO:0000290
Seed glycitein 8-1	PO:0009010
Seed glycitein 8-1	TO:0000290
Seed glycitein 8-10	PO:0009010
Seed glycitein 8-10	TO:0000290
Seed glycitein 8-11	PO:0009010
Seed glycitein 8-11	TO:0000290
Seed glycitein 8-12	PO:0009010
Seed glycitein 8-12	TO:0000290
Seed glycitein 8-13	PO:0009010
Seed glycitein 8-13	TO:0000290
Seed glycitein 8-2	PO:0009010
Seed glycitein 8-2	TO:0000290
Seed glycitein 8-3	PO:0009010
Seed glycitein 8-3	TO:0000290
Seed glycitein 8-4	PO:0009010
Seed glycitein 8-4	TO:0000290
Seed glycitein 8-5	PO:0009010
Seed glycitein 8-5	TO:0000290
Seed glycitein 8-6	PO:0009010
Seed glycitein 8-6	TO:0000290
Seed glycitein 8-7	PO:0009010
Seed glycitein 8-7	TO:0000290
Seed glycitein 8-8	PO:0009010
Seed glycitein 8-8	TO:0000290
Seed glycitein 8-9	PO:0009010
Seed glycitein 8-9	TO:0000290
Seed glycitein 9-1	PO:0009010
Seed glycitein 9-1	TO:0000290
Seed glycitein 9-2	PO:0009010
Seed glycitein 9-2	TO:0000290
Seed glycitein 9-3	PO:0009010
Seed glycitein 9-3	TO:0000290
Seed glycitein 9-4	PO:0009010
Seed glycitein 9-4	TO:0000290
Seed glycitein 9-5	PO:0009010
Seed glycitein 9-5	TO:0000290
Seed glycitein 9-6	PO:0009010
Seed glycitein 9-6	TO:0000290
Seed glycitein 9-7	PO:0009010
Seed glycitein 9-7	TO:0000290
Seed glycitein 9-8	PO:0009010
Seed glycitein 9-8	TO:0000290
Seed glycitein 9-9	PO:0009010
Seed glycitein 9-9	TO:0000290
Seed hardness 1-1	PO:0009010
Seed hardness 1-1	TO:0020016
Seed hardness 1-2	PO:0009010
Seed hardness 1-2	TO:0020016
Seed hardness 2-1	PO:0009010
Seed hardness 2-1	TO:0020016
Seed hardness 2-10	PO:0009010
Seed hardness 2-10	TO:0020016
Seed hardness 2-11	PO:0009010
Seed hardness 2-11	TO:0020016
Seed hardness 2-12	PO:0009010
Seed hardness 2-12	TO:0020016
Seed hardness 2-2	PO:0009010
Seed hardness 2-2	TO:0020016
Seed hardness 2-3	PO:0009010
Seed hardness 2-3	TO:0020016
Seed hardness 2-4	PO:0009010
Seed hardness 2-4	TO:0020016
Seed hardness 2-5	PO:0009010
Seed hardness 2-5	TO:0020016
Seed hardness 2-6	PO:0009010
Seed hardness 2-6	TO:0020016
Seed hardness 2-7	PO:0009010
Seed hardness 2-7	TO:0020016
Seed hardness 2-8	PO:0009010
Seed hardness 2-8	TO:0020016
Seed hardness 2-9	PO:0009010
Seed hardness 2-9	TO:0020016
Seed height 1-1	PO:0009010
Seed height 1-1	TO:0000184
Seed height 1-10	PO:0009010
Seed height 1-10	TO:0000184
Seed height 1-11	PO:0009010
Seed height 1-11	TO:0000184
Seed height 1-12	PO:0009010
Seed height 1-12	TO:0000184
Seed height 1-13	PO:0009010
Seed height 1-13	TO:0000184
Seed height 1-14	PO:0009010
Seed height 1-14	TO:0000184
Seed height 1-2	PO:0009010
Seed height 1-2	TO:0000184
Seed height 1-3	PO:0009010
Seed height 1-3	TO:0000184
Seed height 1-4	PO:0009010
Seed height 1-4	TO:0000184
Seed height 1-5	PO:0009010
Seed height 1-5	TO:0000184
Seed height 1-6	PO:0009010
Seed height 1-6	TO:0000184
Seed height 1-7	PO:0009010
Seed height 1-7	TO:0000184
Seed height 1-8	PO:0009010
Seed height 1-8	TO:0000184
Seed height 1-9	PO:0009010
Seed height 1-9	TO:0000184
Seed height 2-1	PO:0009010
Seed height 2-1	TO:0000184
Seed height to width ratio 1-1	PO:0009010
Seed height to width ratio 1-2	PO:0009010
Seed height to width ratio 1-3	PO:0009010
Seed His 1-1	GO:0000105
Seed His 1-1	PO:0009010
Seed Ile 1-1	GO:0009097
Seed Ile 1-1	PO:0009010
Seed Ile 1-2	GO:0009097
Seed Ile 1-2	PO:0009010
Seed Ile 1-3	GO:0009097
Seed Ile 1-3	PO:0009010
Seed Ile 1-4	GO:0009097
Seed Ile 1-4	PO:0009010
Seed Ile 1-5	GO:0009097
Seed Ile 1-5	PO:0009010
Seed isoflavone 1-1	PO:0009010
Seed isoflavone 1-1	TO:0000290
Seed isoflavone 1-2	PO:0009010
Seed isoflavone 1-2	TO:0000290
Seed isoflavone 1-3	PO:0009010
Seed isoflavone 1-3	TO:0000290
Seed isoflavone 1-4	PO:0009010
Seed isoflavone 1-4	TO:0000290
Seed isoflavone 1-5	PO:0009010
Seed isoflavone 1-5	TO:0000290
Seed isoflavone 1-6	PO:0009010
Seed isoflavone 1-6	TO:0000290
Seed isoflavone 1-7	PO:0009010
Seed isoflavone 1-7	TO:0000290
Seed isoflavone 11-1	PO:0009010
Seed isoflavone 11-1	TO:0000290
Seed isoflavone 11-10	PO:0009010
Seed isoflavone 11-10	TO:0000290
Seed isoflavone 11-11	PO:0009010
Seed isoflavone 11-11	TO:0000290
Seed isoflavone 11-12	PO:0009010
Seed isoflavone 11-12	TO:0000290
Seed isoflavone 11-13	PO:0009010
Seed isoflavone 11-13	TO:0000290
Seed isoflavone 11-15	PO:0009010
Seed isoflavone 11-15	TO:0000290
Seed isoflavone 11-16	PO:0009010
Seed isoflavone 11-16	TO:0000290
Seed isoflavone 11-17	PO:0009010
Seed isoflavone 11-17	TO:0000290
Seed isoflavone 11-18	PO:0009010
Seed isoflavone 11-18	TO:0000290
Seed isoflavone 11-2	PO:0009010
Seed isoflavone 11-2	TO:0000290
Seed isoflavone 11-3	PO:0009010
Seed isoflavone 11-3	TO:0000290
Seed isoflavone 11-4	PO:0009010
Seed isoflavone 11-4	TO:0000290
Seed isoflavone 11-5	PO:0009010
Seed isoflavone 11-5	TO:0000290
Seed isoflavone 11-6	PO:0009010
Seed isoflavone 11-6	TO:0000290
Seed isoflavone 11-7	PO:0009010
Seed isoflavone 11-7	TO:0000290
Seed isoflavone 11-8	PO:0009010
Seed isoflavone 11-8	TO:0000290
Seed isoflavone 11-9	PO:0009010
Seed isoflavone 11-9	TO:0000290
Seed isoflavone 2-1	PO:0009010
Seed isoflavone 2-1	TO:0000290
Seed isoflavone 2-2	PO:0009010
Seed isoflavone 2-2	TO:0000290
Seed isoflavone 2-3	PO:0009010
Seed isoflavone 2-3	TO:0000290
Seed isoflavone 2-4	PO:0009010
Seed isoflavone 2-4	TO:0000290
Seed isoflavone 2-5	PO:0009010
Seed isoflavone 2-5	TO:0000290
Seed isoflavone 3-1	PO:0009010
Seed isoflavone 3-1	TO:0000290
Seed isoflavone 3-2	PO:0009010
Seed isoflavone 3-2	TO:0000290
Seed isoflavone 3-3	PO:0009010
Seed isoflavone 3-3	TO:0000290
Seed isoflavone 3-4	PO:0009010
Seed isoflavone 3-4	TO:0000290
Seed isoflavone 4-1	PO:0009010
Seed isoflavone 4-1	TO:0000290
Seed isoflavone 4-2	PO:0009010
Seed isoflavone 4-2	TO:0000290
Seed isoflavone 4-3	PO:0009010
Seed isoflavone 4-3	TO:0000290
Seed isoflavone 4-4	PO:0009010
Seed isoflavone 4-4	TO:0000290
Seed isoflavone 4-5	PO:0009010
Seed isoflavone 4-5	TO:0000290
Seed isoflavone 5-1	PO:0009010
Seed isoflavone 5-1	TO:0000290
Seed isoflavone 5-2	PO:0009010
Seed isoflavone 5-2	TO:0000290
Seed isoflavone 5-3	PO:0009010
Seed isoflavone 5-3	TO:0000290
Seed isoflavone 6-1	PO:0009010
Seed isoflavone 6-1	TO:0000290
Seed isoflavone 6-2	PO:0009010
Seed isoflavone 6-2	TO:0000290
Seed isoflavone 6-3	PO:0009010
Seed isoflavone 6-3	TO:0000290
Seed isoflavone 6-4	PO:0009010
Seed isoflavone 6-4	TO:0000290
Seed isoflavone 6-5	PO:0009010
Seed isoflavone 6-5	TO:0000290
Seed isoflavone 6-6	PO:0009010
